text,label
"Subject: Your Account Has Been Suspended
We detected an unauthorized login attempt from a new device. Verify it was you by clicking http://account-update-now.xyz/login within 12 hours, otherwise your account will be locked.",1
"Subject: Your Order Has Shipped
Hello everyone, please find attached the schedule for next week's conference sessions. Let us know if you have any dietary requirements.",0
"Subject: Conference Schedule Attached
Hello, thank you for subscribing to our newsletter. Here is a summary of this month's top articles and product updates. More info: https://mail.yourcompany.com/inbox",0
"Subject: Your Account Has Been Suspended
Dear customer, we noticed suspicious activity on your account. Click here http://amaz0n-security.com/confirm to verify your identity within 24 hours or your account will be permanently suspended.",1
"Subject: Tax Refund Pending - Claim Now
We detected an unauthorized login attempt from a new device. Verify it was you by clicking http://amaz0n-security.com/confirm within 12 hours, otherwise your account will be locked.",1
"Subject: Reminder: Submit Your Timesheet
Welcome aboard! We're excited to have you. Here is a quick guide to get started with your new account and explore our features.",0
"Subject: Reminder: Submit Your Timesheet
Hello, thank you for subscribing to our newsletter. Here is a summary of this month's top articles and product updates.",0
"Subject: Congratulations! You Won a Prize
Act now! Your subscription will auto-renew at a higher price unless you cancel immediately at http://bank-account-update.ru/verify by confirming your login credentials.",1
"Subject: Urgent: Verify Your Account Now
We detected an unauthorized login attempt from a new device. Verify it was you by clicking http://amaz0n-security.com/confirm within 12 hours, otherwise your account will be locked.",1
"Subject: Congratulations! You Won a Prize
Congratulations! You have been selected to win a free gift card. Claim your prize now by clicking http://secure-paypa1-verify.com/login and entering your bank details.",1
"Subject: Your Order Has Shipped
Hi, this is a friendly reminder to submit your timesheet for this week before the Friday deadline. Thanks for staying on top of it. More info: https://www.linkedin.com/in/yourprofile",0
"Subject: Welcome to Our Service!
Hi, this is a friendly reminder to submit your timesheet for this week before the Friday deadline. Thanks for staying on top of it.",0
"Subject: Project Update - Q3 Report
Dear customer, thank you for your purchase. Your invoice is attached for your records. Let us know if you have any questions. More info: https://github.com/yourorg/project",0
"Subject: Meeting Reminder for Tomorrow
Thank you for sharing your feedback with us. We truly value your input and will use it to improve our product going forward.",0
"Subject: Invoice for Your Recent Purchase
Hello everyone, please find attached the schedule for next week's conference sessions. Let us know if you have any dietary requirements.",0
"Subject: Tax Refund Pending - Claim Now
We detected an unauthorized login attempt from a new device. Verify it was you by clicking http://win-prize-today.tk/claim within 12 hours, otherwise your account will be locked.",1
"Subject: Congratulations! You Won a Prize
Your payment for invoice #4471 has failed. Update your billing information urgently at http://192.168.45.12/verify-account to avoid service interruption.",1
"Subject: Your Monthly Newsletter
Hi, this is a friendly reminder to submit your timesheet for this week before the Friday deadline. Thanks for staying on top of it.",0
"Subject: Final Notice: Payment Failed
Final reminder: your tax refund of $850 is pending. Submit your social security number and bank account at http://192.168.45.12/verify-account to receive it.",1
"Subject: Conference Schedule Attached
Hi all, attached is the Q3 project report. Please review the metrics section and share your feedback by Friday. More info: https://www.company.com/dashboard",0
"Subject: Your Monthly Newsletter
Welcome aboard! We're excited to have you. Here is a quick guide to get started with your new account and explore our features.",0
"Subject: Your Account Has Been Suspended
Your payment for invoice #4471 has failed. Update your billing information urgently at http://192.168.45.12/verify-account to avoid service interruption.",1
"Subject: Your Monthly Newsletter
Hi team, here are this week's sync notes including action items and owners. Let me know if I missed anything important. More info: https://docs.google.com/document/d/abc123",0
"Subject: Your PayPal Account Will Be Closed
Final reminder: your tax refund of $850 is pending. Submit your social security number and bank account at http://account-update-now.xyz/login to receive it.",1
"Subject: Congratulations! You Won a Prize
Congratulations! You have been selected to win a free gift card. Claim your prize now by clicking http://amaz0n-security.com/confirm and entering your bank details.",1
"Subject: Tax Refund Pending - Claim Now
Dear customer, we noticed suspicious activity on your account. Click here http://bank-account-update.ru/verify to verify your identity within 24 hours or your account will be permanently suspended.",1
"Subject: Tax Refund Pending - Claim Now
Dear customer, we noticed suspicious activity on your account. Click here http://bank-account-update.ru/verify to verify your identity within 24 hours or your account will be permanently suspended.",1
"Subject: Tax Refund Pending - Claim Now
Dear customer, we noticed suspicious activity on your account. Click here http://refund-irs-gov.online/claim to verify your identity within 24 hours or your account will be permanently suspended.",1
"Subject: Invoice for Your Recent Purchase
Good news, your order #88231 has shipped and should arrive within 3-5 business days. You can track it using the link in your account.",0
"Subject: Urgent: Verify Your Account Now
Congratulations! You have been selected to win a free gift card. Claim your prize now by clicking http://apple-id-locked.support/verify and entering your bank details.",1
